,0,1,2,deviation
720,0.9,1.3,0.5,0.9
721,0.9,1.3,0.7,0.7000000000000001
722,0.9,1.3,0.9,0.5
723,0.9,1.3,1.1,0.5000000000000001
724,0.9,1.3,1.3,0.7000000000000001
725,0.9,1.3,1.5,0.9
726,0.9,1.3,1.7,1.1
727,0.9,1.3,1.9,1.2999999999999998
728,0.9,1.3,2.1,1.5
729,0.9,1.3,2.3,1.6999999999999997
730,0.9,1.3,2.5,1.9
731,0.9,1.3,2.7,2.1
732,0.9,1.3,2.9,2.3
733,0.9,1.3,3.1,2.5
734,0.9,1.3,3.3,2.6999999999999997
735,0.9,1.3,3.5,2.9
736,0.9,1.3,3.7,3.1
737,0.9,1.3,3.9,3.3
738,0.9,1.5,0.5,1.1
739,0.9,1.5,0.7,0.9
740,0.9,1.5,0.9,0.7
741,0.9,1.5,1.1,0.7000000000000001
742,0.9,1.5,1.3,0.9
743,0.9,1.5,1.5,1.1
744,0.9,1.5,1.7,1.2999999999999998
745,0.9,1.5,1.9,1.5
746,0.9,1.5,2.1,1.7000000000000002
747,0.9,1.5,2.3,1.9
748,0.9,1.5,2.5,2.1
749,0.9,1.5,2.7,2.3000000000000003
750,0.9,1.5,2.9,2.5
751,0.9,1.5,3.1,2.7
752,0.9,1.5,3.3,2.9
753,0.9,1.5,3.5,3.1
754,0.9,1.5,3.7,3.3000000000000003
755,0.9,1.5,3.9,3.5
756,0.9,1.7,0.5,1.2999999999999998
757,0.9,1.7,0.7,1.1
758,0.9,1.7,0.9,0.8999999999999999
759,0.9,1.7,1.1,0.9
760,0.9,1.7,1.3,1.1
761,0.9,1.7,1.5,1.2999999999999998
762,0.9,1.7,1.7,1.5
763,0.9,1.7,1.9,1.6999999999999997
764,0.9,1.7,2.1,1.9
765,0.9,1.7,2.3,2.0999999999999996
766,0.9,1.7,2.5,2.3
767,0.9,1.7,2.7,2.5
768,0.9,1.7,2.9,2.6999999999999997
769,0.9,1.7,3.1,2.9
770,0.9,1.7,3.3,3.0999999999999996
771,0.9,1.7,3.5,3.3
772,0.9,1.7,3.7,3.5
773,0.9,1.7,3.9,3.6999999999999997
774,0.9,1.9,0.5,1.5
775,0.9,1.9,0.7,1.2999999999999998
776,0.9,1.9,0.9,1.0999999999999999
777,0.9,1.9,1.1,1.1
778,0.9,1.9,1.3,1.2999999999999998
779,0.9,1.9,1.5,1.5
780,0.9,1.9,1.7,1.6999999999999997
781,0.9,1.9,1.9,1.9
782,0.9,1.9,2.1,2.1
783,0.9,1.9,2.3,2.3
784,0.9,1.9,2.5,2.5
785,0.9,1.9,2.7,2.7
786,0.9,1.9,2.9,2.9
787,0.9,1.9,3.1,3.1
788,0.9,1.9,3.3,3.3
789,0.9,1.9,3.5,3.5
790,0.9,1.9,3.7,3.7
791,0.9,1.9,3.9,3.9
792,0.9,2.1,0.5,1.7000000000000002
793,0.9,2.1,0.7,1.5000000000000002
794,0.9,2.1,0.9,1.3000000000000003
795,0.9,2.1,1.1,1.3000000000000003
796,0.9,2.1,1.3,1.5000000000000002
797,0.9,2.1,1.5,1.7000000000000002
798,0.9,2.1,1.7,1.9000000000000001
799,0.9,2.1,1.9,2.1
800,0.9,2.1,2.1,2.3000000000000003
801,0.9,2.1,2.3,2.5
802,0.9,2.1,2.5,2.7
803,0.9,2.1,2.7,2.9000000000000004
804,0.9,2.1,2.9,3.1
805,0.9,2.1,3.1,3.3000000000000003
806,0.9,2.1,3.3,3.5
807,0.9,2.1,3.5,3.7
808,0.9,2.1,3.7,3.9000000000000004
809,0.9,2.1,3.9,4.1
810,0.9,2.3,0.5,1.9
811,0.9,2.3,0.7,1.7
812,0.9,2.3,0.9,1.5
813,0.9,2.3,1.1,1.5
814,0.9,2.3,1.3,1.7
815,0.9,2.3,1.5,1.9
816,0.9,2.3,1.7,2.0999999999999996
817,0.9,2.3,1.9,2.3
818,0.9,2.3,2.1,2.5
819,0.9,2.3,2.3,2.6999999999999997
820,0.9,2.3,2.5,2.9
821,0.9,2.3,2.7,3.1
822,0.9,2.3,2.9,3.3
823,0.9,2.3,3.1,3.5
824,0.9,2.3,3.3,3.6999999999999997
825,0.9,2.3,3.5,3.9
826,0.9,2.3,3.7,4.1
827,0.9,2.3,3.9,4.3
828,0.9,2.5,0.5,2.1
829,0.9,2.5,0.7,1.9000000000000001
830,0.9,2.5,0.9,1.7000000000000002
831,0.9,2.5,1.1,1.7000000000000002
832,0.9,2.5,1.3,1.9000000000000001
833,0.9,2.5,1.5,2.1
834,0.9,2.5,1.7,2.3
835,0.9,2.5,1.9,2.5
836,0.9,2.5,2.1,2.7
837,0.9,2.5,2.3,2.9
838,0.9,2.5,2.5,3.1
839,0.9,2.5,2.7,3.3000000000000003
840,0.9,2.5,2.9,3.5
841,0.9,2.5,3.1,3.7
842,0.9,2.5,3.3,3.9
843,0.9,2.5,3.5,4.1
844,0.9,2.5,3.7,4.300000000000001
845,0.9,2.5,3.9,4.5
846,0.9,2.7,0.5,2.3000000000000003
847,0.9,2.7,0.7,2.1000000000000005
848,0.9,2.7,0.9,1.9000000000000004
849,0.9,2.7,1.1,1.9000000000000004
850,0.9,2.7,1.3,2.1000000000000005
851,0.9,2.7,1.5,2.3000000000000003
852,0.9,2.7,1.7,2.5
853,0.9,2.7,1.9,2.7
854,0.9,2.7,2.1,2.9000000000000004
855,0.9,2.7,2.3,3.1
856,0.9,2.7,2.5,3.3000000000000003
857,0.9,2.7,2.7,3.5000000000000004
858,0.9,2.7,2.9,3.7
859,0.9,2.7,3.1,3.9000000000000004
860,0.9,2.7,3.3,4.1
861,0.9,2.7,3.5,4.300000000000001
862,0.9,2.7,3.7,4.5
863,0.9,2.7,3.9,4.7
864,0.9,2.9,0.5,2.5
865,0.9,2.9,0.7,2.3
866,0.9,2.9,0.9,2.1
867,0.9,2.9,1.1,2.1
868,0.9,2.9,1.3,2.3
869,0.9,2.9,1.5,2.5
870,0.9,2.9,1.7,2.7
871,0.9,2.9,1.9,2.9
872,0.9,2.9,2.1,3.1
873,0.9,2.9,2.3,3.3
874,0.9,2.9,2.5,3.5
875,0.9,2.9,2.7,3.7
876,0.9,2.9,2.9,3.9
877,0.9,2.9,3.1,4.1
878,0.9,2.9,3.3,4.3
879,0.9,2.9,3.5,4.5
880,0.9,2.9,3.7,4.7
881,0.9,2.9,3.9,4.9
882,0.9,3.1,0.5,2.7
883,0.9,3.1,0.7,2.5
884,0.9,3.1,0.9,2.3000000000000003
885,0.9,3.1,1.1,2.3000000000000003
886,0.9,3.1,1.3,2.5
887,0.9,3.1,1.5,2.7
888,0.9,3.1,1.7,2.9000000000000004
889,0.9,3.1,1.9,3.1
890,0.9,3.1,2.1,3.3000000000000003
891,0.9,3.1,2.3,3.5
892,0.9,3.1,2.5,3.7
893,0.9,3.1,2.7,3.9000000000000004
894,0.9,3.1,2.9,4.1
895,0.9,3.1,3.1,4.300000000000001
896,0.9,3.1,3.3,4.5
897,0.9,3.1,3.5,4.7
898,0.9,3.1,3.7,4.9
899,0.9,3.1,3.9,5.1
900,0.9,3.3,0.5,2.9
901,0.9,3.3,0.7,2.7
902,0.9,3.3,0.9,2.5
903,0.9,3.3,1.1,2.5
904,0.9,3.3,1.3,2.7
905,0.9,3.3,1.5,2.9
906,0.9,3.3,1.7,3.0999999999999996
907,0.9,3.3,1.9,3.3
908,0.9,3.3,2.1,3.5
909,0.9,3.3,2.3,3.6999999999999997
910,0.9,3.3,2.5,3.9
911,0.9,3.3,2.7,4.1
912,0.9,3.3,2.9,4.3
913,0.9,3.3,3.1,4.5
914,0.9,3.3,3.3,4.699999999999999
915,0.9,3.3,3.5,4.9
916,0.9,3.3,3.7,5.1
917,0.9,3.3,3.9,5.3
918,0.9,3.5,0.5,3.1
919,0.9,3.5,0.7,2.9000000000000004
920,0.9,3.5,0.9,2.7
921,0.9,3.5,1.1,2.7
922,0.9,3.5,1.3,2.9000000000000004
923,0.9,3.5,1.5,3.1
924,0.9,3.5,1.7,3.3
925,0.9,3.5,1.9,3.5
926,0.9,3.5,2.1,3.7
927,0.9,3.5,2.3,3.9
928,0.9,3.5,2.5,4.1
929,0.9,3.5,2.7,4.300000000000001
930,0.9,3.5,2.9,4.5
931,0.9,3.5,3.1,4.7
932,0.9,3.5,3.3,4.9
933,0.9,3.5,3.5,5.1
934,0.9,3.5,3.7,5.300000000000001
935,0.9,3.5,3.9,5.5
936,0.9,3.7,0.5,3.3000000000000003
937,0.9,3.7,0.7,3.1000000000000005
938,0.9,3.7,0.9,2.9000000000000004
939,0.9,3.7,1.1,2.9000000000000004
940,0.9,3.7,1.3,3.1000000000000005
941,0.9,3.7,1.5,3.3000000000000003
942,0.9,3.7,1.7,3.5
943,0.9,3.7,1.9,3.7
944,0.9,3.7,2.1,3.9000000000000004
945,0.9,3.7,2.3,4.1
946,0.9,3.7,2.5,4.300000000000001
947,0.9,3.7,2.7,4.5
948,0.9,3.7,2.9,4.7
949,0.9,3.7,3.1,4.9
950,0.9,3.7,3.3,5.1
951,0.9,3.7,3.5,5.300000000000001
952,0.9,3.7,3.7,5.5
953,0.9,3.7,3.9,5.7
954,0.9,3.9,0.5,3.5
955,0.9,3.9,0.7,3.3
956,0.9,3.9,0.9,3.1
957,0.9,3.9,1.1,3.1
958,0.9,3.9,1.3,3.3
959,0.9,3.9,1.5,3.5
960,0.9,3.9,1.7,3.7
961,0.9,3.9,1.9,3.9
962,0.9,3.9,2.1,4.1
963,0.9,3.9,2.3,4.3
964,0.9,3.9,2.5,4.5
965,0.9,3.9,2.7,4.7
966,0.9,3.9,2.9,4.9
967,0.9,3.9,3.1,5.1
968,0.9,3.9,3.3,5.3
969,0.9,3.9,3.5,5.5
970,0.9,3.9,3.7,5.7
971,0.9,3.9,3.9,5.9
972,1.1,0.5,0.5,1.1
973,1.1,0.5,0.7,0.9000000000000001
974,1.1,0.5,0.9,0.7000000000000001
975,1.1,0.5,1.1,0.7000000000000002
976,1.1,0.5,1.3,0.9000000000000001
977,1.1,0.5,1.5,1.1
978,1.1,0.5,1.7,1.3
979,1.1,0.5,1.9,1.5
980,1.1,0.5,2.1,1.7000000000000002
981,1.1,0.5,2.3,1.9
982,1.1,0.5,2.5,2.1
983,1.1,0.5,2.7,2.3000000000000003
984,1.1,0.5,2.9,2.5
985,1.1,0.5,3.1,2.7
986,1.1,0.5,3.3,2.9
987,1.1,0.5,3.5,3.1
988,1.1,0.5,3.7,3.3000000000000003
989,1.1,0.5,3.9,3.5
990,1.1,0.7,0.5,0.9000000000000001
991,1.1,0.7,0.7,0.7000000000000002
992,1.1,0.7,0.9,0.5000000000000001
993,1.1,0.7,1.1,0.5000000000000002
994,1.1,0.7,1.3,0.7000000000000002
995,1.1,0.7,1.5,0.9000000000000001
996,1.1,0.7,1.7,1.1
997,1.1,0.7,1.9,1.3
998,1.1,0.7,2.1,1.5000000000000002
999,1.1,0.7,2.3,1.7
1000,1.1,0.7,2.5,1.9000000000000001
1001,1.1,0.7,2.7,2.1000000000000005
1002,1.1,0.7,2.9,2.3
1003,1.1,0.7,3.1,2.5
1004,1.1,0.7,3.3,2.7
1005,1.1,0.7,3.5,2.9000000000000004
1006,1.1,0.7,3.7,3.1000000000000005
1007,1.1,0.7,3.9,3.3
1008,1.1,0.9,0.5,0.7000000000000001
1009,1.1,0.9,0.7,0.5000000000000001
1010,1.1,0.9,0.9,0.30000000000000004
1011,1.1,0.9,1.1,0.30000000000000016
1012,1.1,0.9,1.3,0.5000000000000001
1013,1.1,0.9,1.5,0.7000000000000001
1014,1.1,0.9,1.7,0.9
1015,1.1,0.9,1.9,1.1
1016,1.1,0.9,2.1,1.3000000000000003
1017,1.1,0.9,2.3,1.5
1018,1.1,0.9,2.5,1.7000000000000002
1019,1.1,0.9,2.7,1.9000000000000004
1020,1.1,0.9,2.9,2.1
1021,1.1,0.9,3.1,2.3000000000000003
1022,1.1,0.9,3.3,2.5
1023,1.1,0.9,3.5,2.7
1024,1.1,0.9,3.7,2.9000000000000004
1025,1.1,0.9,3.9,3.1
1026,1.1,1.1,0.5,0.7000000000000002
1027,1.1,1.1,0.7,0.5000000000000002
1028,1.1,1.1,0.9,0.30000000000000016
1029,1.1,1.1,1.1,0.30000000000000027
1030,1.1,1.1,1.3,0.5000000000000002
1031,1.1,1.1,1.5,0.7000000000000002
1032,1.1,1.1,1.7,0.9000000000000001
1033,1.1,1.1,1.9,1.1
1034,1.1,1.1,2.1,1.3000000000000003
1035,1.1,1.1,2.3,1.5
1036,1.1,1.1,2.5,1.7000000000000002
1037,1.1,1.1,2.7,1.9000000000000004
1038,1.1,1.1,2.9,2.1
1039,1.1,1.1,3.1,2.3000000000000003
1040,1.1,1.1,3.3,2.5
1041,1.1,1.1,3.5,2.7
1042,1.1,1.1,3.7,2.9000000000000004
1043,1.1,1.1,3.9,3.1
1044,1.1,1.3,0.5,0.9000000000000001
1045,1.1,1.3,0.7,0.7000000000000002
1046,1.1,1.3,0.9,0.5000000000000001
1047,1.1,1.3,1.1,0.5000000000000002
1048,1.1,1.3,1.3,0.7000000000000002
1049,1.1,1.3,1.5,0.9000000000000001
1050,1.1,1.3,1.7,1.1
1051,1.1,1.3,1.9,1.3
1052,1.1,1.3,2.1,1.5000000000000002
1053,1.1,1.3,2.3,1.7
1054,1.1,1.3,2.5,1.9000000000000001
1055,1.1,1.3,2.7,2.1000000000000005
1056,1.1,1.3,2.9,2.3
1057,1.1,1.3,3.1,2.5
1058,1.1,1.3,3.3,2.7
1059,1.1,1.3,3.5,2.9000000000000004
1060,1.1,1.3,3.7,3.1000000000000005
1061,1.1,1.3,3.9,3.3
1062,1.1,1.5,0.5,1.1
1063,1.1,1.5,0.7,0.9000000000000001
1064,1.1,1.5,0.9,0.7000000000000001
1065,1.1,1.5,1.1,0.7000000000000002
1066,1.1,1.5,1.3,0.9000000000000001
1067,1.1,1.5,1.5,1.1
1068,1.1,1.5,1.7,1.3
1069,1.1,1.5,1.9,1.5
1070,1.1,1.5,2.1,1.7000000000000002
1071,1.1,1.5,2.3,1.9
1072,1.1,1.5,2.5,2.1
1073,1.1,1.5,2.7,2.3000000000000003
1074,1.1,1.5,2.9,2.5
1075,1.1,1.5,3.1,2.7
1076,1.1,1.5,3.3,2.9
1077,1.1,1.5,3.5,3.1
1078,1.1,1.5,3.7,3.3000000000000003
1079,1.1,1.5,3.9,3.5
1080,1.1,1.7,0.5,1.3
1081,1.1,1.7,0.7,1.1
1082,1.1,1.7,0.9,0.9
1083,1.1,1.7,1.1,0.9000000000000001
1084,1.1,1.7,1.3,1.1
1085,1.1,1.7,1.5,1.3
1086,1.1,1.7,1.7,1.5
1087,1.1,1.7,1.9,1.7
1088,1.1,1.7,2.1,1.9000000000000001
1089,1.1,1.7,2.3,2.0999999999999996
1090,1.1,1.7,2.5,2.3
1091,1.1,1.7,2.7,2.5
1092,1.1,1.7,2.9,2.7
1093,1.1,1.7,3.1,2.9000000000000004
1094,1.1,1.7,3.3,3.0999999999999996
1095,1.1,1.7,3.5,3.3
1096,1.1,1.7,3.7,3.5
1097,1.1,1.7,3.9,3.7
1098,1.1,1.9,0.5,1.5
1099,1.1,1.9,0.7,1.3
1100,1.1,1.9,0.9,1.1
1101,1.1,1.9,1.1,1.1
1102,1.1,1.9,1.3,1.3
1103,1.1,1.9,1.5,1.5
1104,1.1,1.9,1.7,1.7
1105,1.1,1.9,1.9,1.9
1106,1.1,1.9,2.1,2.1
1107,1.1,1.9,2.3,2.3
1108,1.1,1.9,2.5,2.5
1109,1.1,1.9,2.7,2.7
1110,1.1,1.9,2.9,2.9
1111,1.1,1.9,3.1,3.1
1112,1.1,1.9,3.3,3.3
1113,1.1,1.9,3.5,3.5
1114,1.1,1.9,3.7,3.7
1115,1.1,1.9,3.9,3.9
1116,1.1,2.1,0.5,1.7000000000000002
1117,1.1,2.1,0.7,1.5000000000000002
1118,1.1,2.1,0.9,1.3000000000000003
1119,1.1,2.1,1.1,1.3000000000000003
1120,1.1,2.1,1.3,1.5000000000000002
1121,1.1,2.1,1.5,1.7000000000000002
1122,1.1,2.1,1.7,1.9000000000000001
1123,1.1,2.1,1.9,2.1
1124,1.1,2.1,2.1,2.3000000000000003
1125,1.1,2.1,2.3,2.5
1126,1.1,2.1,2.5,2.7
1127,1.1,2.1,2.7,2.9000000000000004
1128,1.1,2.1,2.9,3.1
1129,1.1,2.1,3.1,3.3000000000000003
1130,1.1,2.1,3.3,3.5
1131,1.1,2.1,3.5,3.7
1132,1.1,2.1,3.7,3.9000000000000004
1133,1.1,2.1,3.9,4.1
1134,1.1,2.3,0.5,1.9
1135,1.1,2.3,0.7,1.7
1136,1.1,2.3,0.9,1.5
1137,1.1,2.3,1.1,1.5
1138,1.1,2.3,1.3,1.7
1139,1.1,2.3,1.5,1.9
1140,1.1,2.3,1.7,2.0999999999999996
1141,1.1,2.3,1.9,2.3
1142,1.1,2.3,2.1,2.5
1143,1.1,2.3,2.3,2.6999999999999997
1144,1.1,2.3,2.5,2.9
1145,1.1,2.3,2.7,3.1
1146,1.1,2.3,2.9,3.3
1147,1.1,2.3,3.1,3.5
1148,1.1,2.3,3.3,3.6999999999999997
1149,1.1,2.3,3.5,3.9
1150,1.1,2.3,3.7,4.1
1151,1.1,2.3,3.9,4.3
1152,1.1,2.5,0.5,2.1
1153,1.1,2.5,0.7,1.9000000000000001
1154,1.1,2.5,0.9,1.7000000000000002
1155,1.1,2.5,1.1,1.7000000000000002
1156,1.1,2.5,1.3,1.9000000000000001
1157,1.1,2.5,1.5,2.1
1158,1.1,2.5,1.7,2.3
1159,1.1,2.5,1.9,2.5
1160,1.1,2.5,2.1,2.7
1161,1.1,2.5,2.3,2.9
1162,1.1,2.5,2.5,3.1
1163,1.1,2.5,2.7,3.3000000000000003
1164,1.1,2.5,2.9,3.5
1165,1.1,2.5,3.1,3.7
1166,1.1,2.5,3.3,3.9
1167,1.1,2.5,3.5,4.1
1168,1.1,2.5,3.7,4.300000000000001
1169,1.1,2.5,3.9,4.5
1170,1.1,2.7,0.5,2.3000000000000003
1171,1.1,2.7,0.7,2.1000000000000005
1172,1.1,2.7,0.9,1.9000000000000004
1173,1.1,2.7,1.1,1.9000000000000004
1174,1.1,2.7,1.3,2.1000000000000005
1175,1.1,2.7,1.5,2.3000000000000003
1176,1.1,2.7,1.7,2.5
1177,1.1,2.7,1.9,2.7
1178,1.1,2.7,2.1,2.9000000000000004
1179,1.1,2.7,2.3,3.1
1180,1.1,2.7,2.5,3.3000000000000003
1181,1.1,2.7,2.7,3.5000000000000004
1182,1.1,2.7,2.9,3.7
1183,1.1,2.7,3.1,3.9000000000000004
1184,1.1,2.7,3.3,4.1
1185,1.1,2.7,3.5,4.300000000000001
1186,1.1,2.7,3.7,4.5
1187,1.1,2.7,3.9,4.7
1188,1.1,2.9,0.5,2.5
1189,1.1,2.9,0.7,2.3
1190,1.1,2.9,0.9,2.1
1191,1.1,2.9,1.1,2.1
1192,1.1,2.9,1.3,2.3
1193,1.1,2.9,1.5,2.5
1194,1.1,2.9,1.7,2.7
1195,1.1,2.9,1.9,2.9
1196,1.1,2.9,2.1,3.1
1197,1.1,2.9,2.3,3.3
1198,1.1,2.9,2.5,3.5
1199,1.1,2.9,2.7,3.7
1200,1.1,2.9,2.9,3.9
1201,1.1,2.9,3.1,4.1
1202,1.1,2.9,3.3,4.3
1203,1.1,2.9,3.5,4.5
1204,1.1,2.9,3.7,4.7
1205,1.1,2.9,3.9,4.9
1206,1.1,3.1,0.5,2.7
1207,1.1,3.1,0.7,2.5
1208,1.1,3.1,0.9,2.3000000000000003
1209,1.1,3.1,1.1,2.3000000000000003
1210,1.1,3.1,1.3,2.5
1211,1.1,3.1,1.5,2.7
1212,1.1,3.1,1.7,2.9000000000000004
1213,1.1,3.1,1.9,3.1
1214,1.1,3.1,2.1,3.3000000000000003
1215,1.1,3.1,2.3,3.5
1216,1.1,3.1,2.5,3.7
1217,1.1,3.1,2.7,3.9000000000000004
1218,1.1,3.1,2.9,4.1
1219,1.1,3.1,3.1,4.300000000000001
1220,1.1,3.1,3.3,4.5
1221,1.1,3.1,3.5,4.7
1222,1.1,3.1,3.7,4.9
1223,1.1,3.1,3.9,5.1
1224,1.1,3.3,0.5,2.9
1225,1.1,3.3,0.7,2.7
1226,1.1,3.3,0.9,2.5
1227,1.1,3.3,1.1,2.5
1228,1.1,3.3,1.3,2.7
1229,1.1,3.3,1.5,2.9
1230,1.1,3.3,1.7,3.0999999999999996
1231,1.1,3.3,1.9,3.3
1232,1.1,3.3,2.1,3.5
1233,1.1,3.3,2.3,3.6999999999999997
1234,1.1,3.3,2.5,3.9
1235,1.1,3.3,2.7,4.1
1236,1.1,3.3,2.9,4.3
1237,1.1,3.3,3.1,4.5
1238,1.1,3.3,3.3,4.699999999999999
1239,1.1,3.3,3.5,4.9
1240,1.1,3.3,3.7,5.1
1241,1.1,3.3,3.9,5.3
1242,1.1,3.5,0.5,3.1
1243,1.1,3.5,0.7,2.9000000000000004
1244,1.1,3.5,0.9,2.7
1245,1.1,3.5,1.1,2.7
1246,1.1,3.5,1.3,2.9000000000000004
1247,1.1,3.5,1.5,3.1
1248,1.1,3.5,1.7,3.3
1249,1.1,3.5,1.9,3.5
1250,1.1,3.5,2.1,3.7
1251,1.1,3.5,2.3,3.9
1252,1.1,3.5,2.5,4.1
1253,1.1,3.5,2.7,4.300000000000001
1254,1.1,3.5,2.9,4.5
1255,1.1,3.5,3.1,4.7
1256,1.1,3.5,3.3,4.9
1257,1.1,3.5,3.5,5.1
1258,1.1,3.5,3.7,5.300000000000001
1259,1.1,3.5,3.9,5.5
1260,1.1,3.7,0.5,3.3000000000000003
1261,1.1,3.7,0.7,3.1000000000000005
1262,1.1,3.7,0.9,2.9000000000000004
1263,1.1,3.7,1.1,2.9000000000000004
1264,1.1,3.7,1.3,3.1000000000000005
1265,1.1,3.7,1.5,3.3000000000000003
1266,1.1,3.7,1.7,3.5
1267,1.1,3.7,1.9,3.7
1268,1.1,3.7,2.1,3.9000000000000004
1269,1.1,3.7,2.3,4.1
1270,1.1,3.7,2.5,4.300000000000001
1271,1.1,3.7,2.7,4.5
1272,1.1,3.7,2.9,4.7
1273,1.1,3.7,3.1,4.9
1274,1.1,3.7,3.3,5.1
1275,1.1,3.7,3.5,5.300000000000001
1276,1.1,3.7,3.7,5.5
1277,1.1,3.7,3.9,5.7
1278,1.1,3.9,0.5,3.5
1279,1.1,3.9,0.7,3.3
1280,1.1,3.9,0.9,3.1
1281,1.1,3.9,1.1,3.1
1282,1.1,3.9,1.3,3.3
1283,1.1,3.9,1.5,3.5
1284,1.1,3.9,1.7,3.7
1285,1.1,3.9,1.9,3.9
1286,1.1,3.9,2.1,4.1
1287,1.1,3.9,2.3,4.3
1288,1.1,3.9,2.5,4.5
1289,1.1,3.9,2.7,4.7
1290,1.1,3.9,2.9,4.9
1291,1.1,3.9,3.1,5.1
1292,1.1,3.9,3.3,5.3
1293,1.1,3.9,3.5,5.5
1294,1.1,3.9,3.7,5.7
1295,1.1,3.9,3.9,5.9
1296,1.3,0.5,0.5,1.3
1297,1.3,0.5,0.7,1.1
1298,1.3,0.5,0.9,0.9
1299,1.3,0.5,1.1,0.9000000000000001
1300,1.3,0.5,1.3,1.1
1301,1.3,0.5,1.5,1.3
1302,1.3,0.5,1.7,1.5
1303,1.3,0.5,1.9,1.7
1304,1.3,0.5,2.1,1.9000000000000001
1305,1.3,0.5,2.3,2.0999999999999996
1306,1.3,0.5,2.5,2.3
1307,1.3,0.5,2.7,2.5
1308,1.3,0.5,2.9,2.7
1309,1.3,0.5,3.1,2.9000000000000004
1310,1.3,0.5,3.3,3.0999999999999996
1311,1.3,0.5,3.5,3.3
1312,1.3,0.5,3.7,3.5
1313,1.3,0.5,3.9,3.7
1314,1.3,0.7,0.5,1.1
1315,1.3,0.7,0.7,0.9000000000000001
1316,1.3,0.7,0.9,0.7000000000000001
1317,1.3,0.7,1.1,0.7000000000000002
1318,1.3,0.7,1.3,0.9000000000000001
1319,1.3,0.7,1.5,1.1
1320,1.3,0.7,1.7,1.3
1321,1.3,0.7,1.9,1.5
1322,1.3,0.7,2.1,1.7000000000000002
1323,1.3,0.7,2.3,1.9
1324,1.3,0.7,2.5,2.1
1325,1.3,0.7,2.7,2.3000000000000003
1326,1.3,0.7,2.9,2.5
1327,1.3,0.7,3.1,2.7
1328,1.3,0.7,3.3,2.9
1329,1.3,0.7,3.5,3.1
1330,1.3,0.7,3.7,3.3000000000000003
1331,1.3,0.7,3.9,3.5
1332,1.3,0.9,0.5,0.9
1333,1.3,0.9,0.7,0.7000000000000001
1334,1.3,0.9,0.9,0.5
1335,1.3,0.9,1.1,0.5000000000000001
1336,1.3,0.9,1.3,0.7000000000000001
1337,1.3,0.9,1.5,0.9
1338,1.3,0.9,1.7,1.1
1339,1.3,0.9,1.9,1.2999999999999998
1340,1.3,0.9,2.1,1.5
1341,1.3,0.9,2.3,1.6999999999999997
1342,1.3,0.9,2.5,1.9
1343,1.3,0.9,2.7,2.1
1344,1.3,0.9,2.9,2.3
1345,1.3,0.9,3.1,2.5
1346,1.3,0.9,3.3,2.6999999999999997
1347,1.3,0.9,3.5,2.9
1348,1.3,0.9,3.7,3.1
1349,1.3,0.9,3.9,3.3
1350,1.3,1.1,0.5,0.9000000000000001
1351,1.3,1.1,0.7,0.7000000000000002
1352,1.3,1.1,0.9,0.5000000000000001
1353,1.3,1.1,1.1,0.5000000000000002
1354,1.3,1.1,1.3,0.7000000000000002
1355,1.3,1.1,1.5,0.9000000000000001
1356,1.3,1.1,1.7,1.1
1357,1.3,1.1,1.9,1.3
1358,1.3,1.1,2.1,1.5000000000000002
1359,1.3,1.1,2.3,1.7
1360,1.3,1.1,2.5,1.9000000000000001
1361,1.3,1.1,2.7,2.1000000000000005
1362,1.3,1.1,2.9,2.3
1363,1.3,1.1,3.1,2.5
1364,1.3,1.1,3.3,2.7
1365,1.3,1.1,3.5,2.9000000000000004
1366,1.3,1.1,3.7,3.1000000000000005
1367,1.3,1.1,3.9,3.3
1368,1.3,1.3,0.5,1.1
1369,1.3,1.3,0.7,0.9000000000000001
1370,1.3,1.3,0.9,0.7000000000000001
1371,1.3,1.3,1.1,0.7000000000000002
1372,1.3,1.3,1.3,0.9000000000000001
1373,1.3,1.3,1.5,1.1
1374,1.3,1.3,1.7,1.3
1375,1.3,1.3,1.9,1.5
1376,1.3,1.3,2.1,1.7000000000000002
1377,1.3,1.3,2.3,1.9
1378,1.3,1.3,2.5,2.1
1379,1.3,1.3,2.7,2.3000000000000003
1380,1.3,1.3,2.9,2.5
1381,1.3,1.3,3.1,2.7
1382,1.3,1.3,3.3,2.9
1383,1.3,1.3,3.5,3.1
1384,1.3,1.3,3.7,3.3000000000000003
1385,1.3,1.3,3.9,3.5
1386,1.3,1.5,0.5,1.3
1387,1.3,1.5,0.7,1.1
1388,1.3,1.5,0.9,0.9
1389,1.3,1.5,1.1,0.9000000000000001
1390,1.3,1.5,1.3,1.1
1391,1.3,1.5,1.5,1.3
1392,1.3,1.5,1.7,1.5
1393,1.3,1.5,1.9,1.7
1394,1.3,1.5,2.1,1.9000000000000001
1395,1.3,1.5,2.3,2.0999999999999996
1396,1.3,1.5,2.5,2.3
1397,1.3,1.5,2.7,2.5
1398,1.3,1.5,2.9,2.7
1399,1.3,1.5,3.1,2.9000000000000004
1400,1.3,1.5,3.3,3.0999999999999996
1401,1.3,1.5,3.5,3.3
1402,1.3,1.5,3.7,3.5
1403,1.3,1.5,3.9,3.7
1404,1.3,1.7,0.5,1.5
1405,1.3,1.7,0.7,1.3
1406,1.3,1.7,0.9,1.1
1407,1.3,1.7,1.1,1.1
1408,1.3,1.7,1.3,1.3
1409,1.3,1.7,1.5,1.5
