,Unnamed: 0,0,1,2,deviation,strategy_prediction
619,619,0.7,3.7,1.9,3.9,True
483,483,0.7,2.1,3.5,3.9,True
17,17,0.5,0.5,3.9,3.9,True
602,602,0.7,3.5,2.1,3.9,True
500,500,0.7,2.3,3.3,3.9,True
1727,1727,1.5,1.5,3.9,3.9,True
2321,2321,1.9,0.9,3.9,3.9,True
808,808,0.9,2.1,3.7,3.9,True
1540,1540,1.3,3.1,2.5,3.9,True
585,585,0.7,3.3,2.3,3.9,True
910,910,0.9,3.3,2.5,3.9,True
1438,1438,1.3,1.9,3.7,3.9,True
277,277,0.5,3.5,1.9,3.9,True
927,927,0.9,3.5,2.3,3.9,True
124,124,0.5,1.7,3.7,3.9,True
1863,1863,1.5,3.1,2.3,3.9,True
1455,1455,1.3,2.1,3.5,3.9,True
1960,1960,1.7,0.5,3.7,3.9,True
893,893,0.9,3.1,2.7,3.9,True
1472,1472,1.3,2.3,3.3,3.9,True
876,876,0.9,2.9,2.9,3.9,True
107,107,0.5,1.5,3.9,3.9,True
1489,1489,1.3,2.5,3.1,3.9,True
859,859,0.9,2.7,3.1,3.9,True
1506,1506,1.3,2.7,2.9,3.9,True
944,944,0.9,3.7,2.1,3.9,True
1880,1880,1.5,3.3,2.1,3.9,True
141,141,0.5,1.9,3.5,3.9,True
842,842,0.9,2.5,3.3,3.9,True
294,294,0.5,3.7,1.7,3.9,True
1523,1523,1.3,2.9,2.7,3.9,True
825,825,0.9,2.3,3.5,3.9,True
534,534,0.7,2.7,2.9,3.9,True
551,551,0.7,2.9,2.7,3.9,True
1846,1846,1.5,2.9,2.5,3.9,True
1421,1421,1.3,1.7,3.9,3.9,True
1864,1864,1.5,3.1,2.5,4.1,True
1881,1881,1.5,3.3,2.3,4.1,True
1218,1218,1.1,3.1,2.9,4.1,True
1779,1779,1.5,2.1,3.5,4.1,True
1201,1201,1.1,2.9,3.1,4.1,True
1847,1847,1.5,2.9,2.7,4.1,True
1813,1813,1.5,2.5,3.1,4.1,True
1830,1830,1.5,2.7,2.9,4.1,True
2119,2119,1.7,2.3,3.1,4.1,True
1762,1762,1.5,1.9,3.7,4.1,True
1796,1796,1.5,2.3,3.3,4.1,True
159,159,0.5,2.1,3.5,4.1,True
1898,1898,1.5,3.5,2.1,4.1,True
142,142,0.5,1.9,3.7,4.1,True
125,125,0.5,1.7,3.9,4.1,True
1286,1286,1.1,3.9,2.1,4.1,True
1439,1439,1.3,1.9,3.9,4.1,True
1473,1473,1.3,2.3,3.5,4.1,True
1490,1490,1.3,2.5,3.3,4.1,True
2051,2051,1.7,1.5,3.9,4.1,True
1524,1524,1.3,2.9,2.9,4.1,True
1269,1269,1.1,3.7,2.3,4.1,True
1961,1961,1.7,0.5,3.9,4.1,True
1745,1745,1.5,1.7,3.9,4.1,True
2068,2068,1.7,1.7,3.7,4.1,True
2085,2085,1.7,1.9,3.5,4.1,True
1252,1252,1.1,3.5,2.5,4.1,True
1932,1932,1.5,3.9,1.7,4.1,True
1575,1575,1.3,3.5,2.3,4.1,True
1592,1592,1.3,3.7,2.1,4.1,True
1915,1915,1.5,3.7,1.9,4.1,True
176,176,0.5,2.3,3.3,4.1,True
2102,2102,1.7,2.1,3.3,4.1,True
1235,1235,1.1,3.3,2.7,4.1,True
1609,1609,1.3,3.9,1.9,4.1,True
1558,1558,1.3,3.3,2.5,4.1,True
1507,1507,1.3,2.7,3.1,4.1,True
210,210,0.5,2.7,2.9,4.1,True
467,467,0.7,1.9,3.9,4.1,True
1133,1133,1.1,2.1,3.9,4.1,True
586,586,0.7,3.3,2.5,4.1,True
501,501,0.7,2.3,3.5,4.1,True
809,809,0.9,2.1,3.9,4.1,True
860,860,0.9,2.7,3.3,4.1,True
2204,2204,1.7,3.3,2.1,4.1,True
911,911,0.9,3.3,2.7,4.1,True
637,637,0.7,3.9,1.9,4.1,True
244,244,0.5,3.1,2.5,4.1,True
261,261,0.5,3.3,2.3,4.1,True
312,312,0.5,3.9,1.7,4.1,True
2374,2374,1.9,1.5,3.7,4.1,True
2136,2136,1.7,2.5,2.9,4.1,True
2187,2187,1.7,3.1,2.3,4.1,True
962,962,0.9,3.9,2.1,4.1,True
227,227,0.5,2.9,2.7,4.1,True
2357,2357,1.9,1.3,3.9,4.1,True
620,620,0.7,3.7,2.1,4.1,True
2303,2303,1.9,0.7,3.9,4.1,True
518,518,0.7,2.5,3.3,4.1,True
535,535,0.7,2.7,3.1,4.1,True
928,928,0.9,3.5,2.5,4.1,True
826,826,0.9,2.3,3.7,4.1,True
1184,1184,1.1,2.7,3.3,4.1,True
278,278,0.5,3.5,2.1,4.1,True
2221,2221,1.7,3.5,1.9,4.1,True
603,603,0.7,3.5,2.3,4.1,True
552,552,0.7,2.9,2.9,4.1,True
945,945,0.9,3.7,2.3,4.1,True
2645,2645,2.1,0.9,3.9,4.1,True
843,843,0.9,2.5,3.5,4.1,True
1167,1167,1.1,2.5,3.5,4.1,True
2255,2255,1.7,3.9,1.5,4.1,True
894,894,0.9,3.1,2.9,4.1,True
1150,1150,1.1,2.3,3.7,4.1,True
193,193,0.5,2.5,3.1,4.1,True
295,295,0.5,3.7,1.9,4.1,True
877,877,0.9,2.9,3.1,4.1,True
484,484,0.7,2.1,3.7,4.1000000000000005,True
1456,1456,1.3,2.1,3.7,4.1000000000000005,True
2238,2238,1.7,3.7,1.7,4.1000000000000005,True
1541,1541,1.3,3.1,2.7,4.1000000000000005,True
569,569,0.7,3.1,2.7,4.1000000000000005,True
2285,2285,1.9,0.5,3.9,4.3,True
279,279,0.5,3.5,2.3,4.3,True
143,143,0.5,1.9,3.9,4.3,True
604,604,0.7,3.5,2.5,4.3,True
1576,1576,1.3,3.5,2.5,4.3,True
912,912,0.9,3.3,2.9,4.3,True
2205,2205,1.7,3.3,2.3,4.3,True
1559,1559,1.3,3.3,2.7,4.3,True
1933,1933,1.5,3.9,1.9,4.3,True
485,485,0.7,2.1,3.9,4.3,True
1899,1899,1.5,3.5,2.3,4.3,True
1287,1287,1.1,3.9,2.3,4.3,True
2392,2392,1.9,1.7,3.7,4.3,True
963,963,0.9,3.9,2.3,4.3,True
621,621,0.7,3.7,2.3,4.3,True
2171,2171,1.7,2.9,2.7,4.3,True
2188,2188,1.7,3.1,2.5,4.3,True
194,194,0.5,2.5,3.3,4.3,True
262,262,0.5,3.3,2.5,4.3,True
536,536,0.7,2.7,3.3,4.3,True
1202,1202,1.1,2.9,3.3,4.3,True
827,827,0.9,2.3,3.9,4.3,True
1848,1848,1.5,2.9,2.9,4.3,True
519,519,0.7,2.5,3.5,4.3,True
2120,2120,1.7,2.3,3.3,4.3,True
1151,1151,1.1,2.3,3.9,4.3,True
1508,1508,1.3,2.7,3.3,4.3,True
2103,2103,1.7,2.1,3.5,4.3,True
1882,1882,1.5,3.3,2.5,4.3,True
1236,1236,1.1,3.3,2.9,4.3,True
2627,2627,2.1,0.7,3.9,4.3,True
2086,2086,1.7,1.9,3.7,4.3,True
1797,1797,1.5,2.3,3.5,4.3,True
1814,1814,1.5,2.5,3.3,4.3,True
228,228,0.5,2.9,2.9,4.3,True
1457,1457,1.3,2.1,3.9,4.3,True
2256,2256,1.7,3.9,1.7,4.3,True
587,587,0.7,3.3,2.7,4.3,True
502,502,0.7,2.3,3.7,4.3,True
1763,1763,1.5,1.9,3.9,4.3,True
177,177,0.5,2.3,3.5,4.3,True
2069,2069,1.7,1.7,3.9,4.3,True
1593,1593,1.3,3.7,2.3,4.3,True
1474,1474,1.3,2.3,3.7,4.3,True
2375,2375,1.9,1.5,3.9,4.3,True
878,878,0.9,2.9,3.3,4.3,True
1491,1491,1.3,2.5,3.5,4.3,True
313,313,0.5,3.9,1.9,4.3,True
861,861,0.9,2.7,3.5,4.300000000000002,True
1916,1916,1.5,3.7,2.1,4.300000000000002,True
895,895,0.9,3.1,3.1,4.300000000000002,True
296,296,0.5,3.7,2.1,4.300000000000002,True
2239,2239,1.7,3.7,1.9,4.300000000000002,True
1542,1542,1.3,3.1,2.9,4.300000000000002,True
844,844,0.9,2.5,3.7,4.300000000000002,True
1525,1525,1.3,2.9,3.1,4.300000000000002,True
245,245,0.5,3.1,2.7,4.300000000000002,True
2137,2137,1.7,2.5,3.1,4.300000000000002,True
929,929,0.9,3.5,2.7,4.300000000000002,True
1270,1270,1.1,3.7,2.5,4.300000000000002,True
2154,2154,1.7,2.7,2.9,4.300000000000002,True
570,570,0.7,3.1,2.9,4.300000000000002,True
211,211,0.5,2.7,3.1,4.300000000000002,True
1865,1865,1.5,3.1,2.7,4.300000000000002,True
1253,1253,1.1,3.5,2.7,4.300000000000002,True
553,553,0.7,2.9,3.1,4.300000000000002,True
1831,1831,1.5,2.7,3.1,4.300000000000002,True
160,160,0.5,2.1,3.7,4.300000000000002,True
1219,1219,1.1,3.1,3.1,4.300000000000002,True
2222,2222,1.7,3.5,2.1,4.300000000000002,True
1185,1185,1.1,2.7,3.5,4.300000000000002,True
946,946,0.9,3.7,2.5,4.300000000000002,True
1780,1780,1.5,2.1,3.7,4.300000000000002,True
638,638,0.7,3.9,2.1,4.300000000000002,True
1610,1610,1.3,3.9,2.1,4.300000000000002,True
1168,1168,1.1,2.5,3.7,4.300000000000002,True
554,554,0.7,2.9,3.3,4.5,True
1815,1815,1.5,2.5,3.5,4.5,True
1798,1798,1.5,2.3,3.7,4.5,True
1832,1832,1.5,2.7,3.3,4.5,True
537,537,0.7,2.7,3.5,4.5,True
571,571,0.7,3.1,3.1,4.5,True
1781,1781,1.5,2.1,3.9,4.5,True
1543,1543,1.3,3.1,3.1,4.5,True
520,520,0.7,2.5,3.7,4.5,True
1849,1849,1.5,2.9,3.1,4.5,True
1594,1594,1.3,3.7,2.5,4.5,True
2699,2699,2.1,1.5,3.9,4.5,True
1900,1900,1.5,3.5,2.5,4.5,True
1917,1917,1.5,3.7,2.3,4.5,True
639,639,0.7,3.9,2.3,4.5,True
1577,1577,1.3,3.5,2.7,4.5,True
1611,1611,1.3,3.9,2.3,4.5,True
2427,2427,1.9,2.1,3.5,4.5,True
2410,2410,1.9,1.9,3.7,4.5,True
2546,2546,1.9,3.5,2.1,4.5,True
1934,1934,1.5,3.9,2.1,4.5,True
2393,2393,1.9,1.7,3.9,4.5,True
1560,1560,1.3,3.3,2.9,4.5,True
2563,2563,1.9,3.7,1.9,4.5,True
2580,2580,1.9,3.9,1.7,4.5,True
605,605,0.7,3.5,2.7,4.5,True
2609,2609,2.1,0.5,3.9,4.5,True
588,588,0.7,3.3,2.9,4.5,True
314,314,0.5,3.9,2.1,4.5,True
503,503,0.7,2.3,3.9,4.5,True
622,622,0.7,3.7,2.5,4.5,True
1883,1883,1.5,3.3,2.7,4.5,True
1866,1866,1.5,3.1,2.9,4.5,True
1169,1169,1.1,2.5,3.9,4.5,True
1220,1220,1.1,3.1,3.3,4.5,True
2240,2240,1.7,3.7,2.1,4.5,True
964,964,0.9,3.9,2.5,4.5,True
280,280,0.5,3.5,2.5,4.5,True
2189,2189,1.7,3.1,2.7,4.5,True
2138,2138,1.7,2.5,3.3,4.5,True
913,913,0.9,3.3,3.1,4.5,True
246,246,0.5,3.1,2.9,4.5,True
2121,2121,1.7,2.3,3.5,4.5,True
2104,2104,1.7,2.1,3.7,4.5,True
212,212,0.5,2.7,3.3,4.5,True
1254,1254,1.1,3.5,2.9,4.5,True
930,930,0.9,3.5,2.9,4.5,True
947,947,0.9,3.7,2.7,4.5,True
229,229,0.5,2.9,3.1,4.5,True
1237,1237,1.1,3.3,3.1,4.5,True
178,178,0.5,2.3,3.7,4.5,True
2223,2223,1.7,3.5,2.3,4.5,True
2206,2206,1.7,3.3,2.5,4.5,True
1526,1526,1.3,2.9,3.3,4.5,True
2087,2087,1.7,1.9,3.9,4.5,True
195,195,0.5,2.5,3.5,4.5,True
1492,1492,1.3,2.5,3.7,4.5,True
1203,1203,1.1,2.9,3.5,4.5,True
2155,2155,1.7,2.7,3.1,4.5,True
2172,2172,1.7,2.9,2.9,4.5,True
1271,1271,1.1,3.7,2.7,4.5,True
845,845,0.9,2.5,3.9,4.5,True
1186,1186,1.1,2.7,3.7,4.5,True
1288,1288,1.1,3.9,2.5,4.5,True
1475,1475,1.3,2.3,3.9,4.5,True
1509,1509,1.3,2.7,3.5,4.5,True
297,297,0.5,3.7,2.3,4.5,True
263,263,0.5,3.3,2.7,4.5,True
2257,2257,1.7,3.9,1.9,4.5,True
161,161,0.5,2.1,3.9,4.5,True
896,896,0.9,3.1,3.3,4.5,True
879,879,0.9,2.9,3.5,4.5,True
862,862,0.9,2.7,3.7,4.5,True
230,230,0.5,2.9,3.3,4.699999999999998,True
2173,2173,1.7,2.9,3.1,4.699999999999998,True
2530,2530,1.9,3.3,2.5,4.699999999999998,True
264,264,0.5,3.3,2.9,4.699999999999998,True
1884,1884,1.5,3.3,2.9,4.699999999999998,True
589,589,0.7,3.3,3.1,4.699999999999998,True
2190,2190,1.7,3.1,2.9,4.699999999999998,True
2547,2547,1.9,3.5,2.3,4.699999999999998,True
606,606,0.7,3.5,2.9,4.699999999999998,True
1238,1238,1.1,3.3,3.3,4.699999999999998,True
2411,2411,1.9,1.9,3.9,4.699999999999998,True
1799,1799,1.5,2.3,3.9,4.699999999999998,True
2258,2258,1.7,3.9,2.1,4.699999999999998,True
914,914,0.9,3.3,3.3,4.699999999999998,True
1578,1578,1.3,3.5,2.9,4.699999999999998,True
2445,2445,1.9,2.3,3.5,4.699999999999998,True
315,315,0.5,3.9,2.3,4.699999999999998,True
179,179,0.5,2.3,3.9,4.699999999999998,True
1850,1850,1.5,2.9,3.3,4.699999999999998,True
2581,2581,1.9,3.9,1.9,4.699999999999998,True
2462,2462,1.9,2.5,3.3,4.699999999999998,True
1935,1935,1.5,3.9,2.3,4.699999999999998,True
1561,1561,1.3,3.3,3.1,4.699999999999998,True
538,538,0.7,2.7,3.7,4.7,True
1204,1204,1.1,2.9,3.7,4.7,True
1867,1867,1.5,3.1,3.1,4.7,True
1272,1272,1.1,3.7,2.9,4.7,True
2156,2156,1.7,2.7,3.3,4.7,True
1187,1187,1.1,2.7,3.9,4.7,True
2139,2139,1.7,2.5,3.5,4.7,True
1221,1221,1.1,3.1,3.5,4.7,True
1833,1833,1.5,2.7,3.5,4.7,True
2105,2105,1.7,2.1,3.9,4.7,True
247,247,0.5,3.1,3.1,4.7,True
1255,1255,1.1,3.5,3.1,4.7,True
2717,2717,2.1,1.7,3.9,4.7,True
555,555,0.7,2.9,3.5,4.7,True
572,572,0.7,3.1,3.3,4.7,True
1816,1816,1.5,2.5,3.7,4.7,True
2122,2122,1.7,2.3,3.7,4.7,True
196,196,0.5,2.5,3.7,4.7,True
213,213,0.5,2.7,3.5,4.7,True
1527,1527,1.3,2.9,3.5,4.7,True
1510,1510,1.3,2.7,3.7,4.7,True
2479,2479,1.9,2.7,3.1,4.7,True
931,931,0.9,3.5,3.1,4.7,True
2428,2428,1.9,2.1,3.7,4.7,True
1595,1595,1.3,3.7,2.7,4.7,True
281,281,0.5,3.5,2.7,4.7,True
2241,2241,1.7,3.7,2.3,4.7,True
2513,2513,1.9,3.1,2.7,4.7,True
1901,1901,1.5,3.5,2.7,4.7,True
521,521,0.7,2.5,3.9,4.7,True
640,640,0.7,3.9,2.5,4.7,True
948,948,0.9,3.7,2.9,4.7,True
1918,1918,1.5,3.7,2.5,4.7,True
2207,2207,1.7,3.3,2.7,4.7,True
2224,2224,1.7,3.5,2.5,4.7,True
880,880,0.9,2.9,3.7,4.7,True
2564,2564,1.9,3.7,2.1,4.7,True
298,298,0.5,3.7,2.5,4.7,True
1289,1289,1.1,3.9,2.7,4.7,True
1493,1493,1.3,2.5,3.9,4.7,True
965,965,0.9,3.9,2.7,4.7,True
897,897,0.9,3.1,3.5,4.7,True
623,623,0.7,3.7,2.7,4.7,True
1544,1544,1.3,3.1,3.3,4.7,True
1612,1612,1.3,3.9,2.5,4.7,True
863,863,0.9,2.7,3.9,4.7,True
2242,2242,1.7,3.7,2.5,4.9,True
2259,2259,1.7,3.9,2.3,4.9,True
1868,1868,1.5,3.1,3.3,4.9,True
2429,2429,1.9,2.1,3.9,4.9,True
1936,1936,1.5,3.9,2.5,4.9,True
1919,1919,1.5,3.7,2.7,4.9,True
2905,2905,2.1,3.9,1.9,4.9,True
2565,2565,1.9,3.7,2.3,4.9,True
2446,2446,1.9,2.3,3.7,4.9,True
2582,2582,1.9,3.9,2.1,4.9,True
2174,2174,1.7,2.9,3.3,4.9,True
2548,2548,1.9,3.5,2.5,4.9,True
2140,2140,1.7,2.5,3.7,4.9,True
1885,1885,1.5,3.3,3.1,4.9,True
2531,2531,1.9,3.3,2.7,4.9,True
2191,2191,1.7,3.1,3.1,4.9,True
2123,2123,1.7,2.3,3.9,4.9,True
2514,2514,1.9,3.1,2.9,4.9,True
2735,2735,2.1,1.9,3.9,4.9,True
2208,2208,1.7,3.3,2.9,4.9,True
1902,1902,1.5,3.5,2.9,4.9,True
2497,2497,1.9,2.9,3.1,4.9,True
2480,2480,1.9,2.7,3.3,4.9,True
2157,2157,1.7,2.7,3.5,4.9,True
2888,2888,2.1,3.7,2.1,4.9,True
2463,2463,1.9,2.5,3.5,4.9,True
2225,2225,1.7,3.5,2.7,4.9,True
2752,2752,2.1,2.1,3.7,4.9,True
1562,1562,1.3,3.3,3.3,4.9,True
915,915,0.9,3.3,3.5,4.9,True
898,898,0.9,3.1,3.7,4.9,True
282,282,0.5,3.5,2.9,4.9,True
1256,1256,1.1,3.5,3.3,4.9,True
932,932,0.9,3.5,3.3,4.9,True
1579,1579,1.3,3.5,3.1,4.9,True
949,949,0.9,3.7,3.1,4.9,True
1545,1545,1.3,3.1,3.5,4.9,True
624,624,0.7,3.7,2.9,4.9,True
966,966,0.9,3.9,2.9,4.9,True
539,539,0.7,2.7,3.9,4.9,True
1596,1596,1.3,3.7,2.9,4.9,True
265,265,0.5,3.3,3.1,4.9,True
1511,1511,1.3,2.7,3.9,4.9,True
556,556,0.7,2.9,3.7,4.9,True
248,248,0.5,3.1,3.3,4.9,True
1290,1290,1.1,3.9,2.9,4.9,True
231,231,0.5,2.9,3.5,4.9,True
214,214,0.5,2.7,3.7,4.9,True
197,197,0.5,2.5,3.9,4.9,True
1273,1273,1.1,3.7,3.1,4.9,True
1205,1205,1.1,2.9,3.9,4.9,True
1222,1222,1.1,3.1,3.7,4.9,True
1528,1528,1.3,2.9,3.7,4.9,True
881,881,0.9,2.9,3.9,4.9,True
1239,1239,1.1,3.3,3.5,4.9,True
1817,1817,1.5,2.5,3.9,4.9,True
573,573,0.7,3.1,3.5,4.9,True
590,590,0.7,3.3,3.3,4.9,True
607,607,0.7,3.5,3.1,4.9,True
299,299,0.5,3.7,2.7,4.9,True
1851,1851,1.5,2.9,3.5,4.9,True
1834,1834,1.5,2.7,3.7,4.9,True
316,316,0.5,3.9,2.5,4.9,True
1613,1613,1.3,3.9,2.7,4.9,True
641,641,0.7,3.9,2.7,4.9,True
2464,2464,1.9,2.5,3.7,5.1,True
2481,2481,1.9,2.7,3.5,5.1,True
642,642,0.7,3.9,2.9,5.1,True
2141,2141,1.7,2.5,3.9,5.1,True
2498,2498,1.9,2.9,3.3,5.1,True
249,249,0.5,3.1,3.5,5.1,True
2260,2260,1.7,3.9,2.5,5.1,True
2872,2872,2.1,3.5,2.5,5.1,True
215,215,0.5,2.7,3.9,5.1,True
2566,2566,1.9,3.7,2.5,5.1,True
2515,2515,1.9,3.1,3.1,5.1,True
2532,2532,1.9,3.3,2.9,5.1,True
625,625,0.7,3.7,3.1,5.1,True
1223,1223,1.1,3.1,3.9,5.1,True
232,232,0.5,2.9,3.7,5.1,True
967,967,0.9,3.9,3.1,5.1,True
2175,2175,1.7,2.9,3.5,5.1,True
2447,2447,1.9,2.3,3.9,5.1,True
2753,2753,2.1,2.1,3.9,5.1,True
2770,2770,2.1,2.3,3.7,5.1,True
2787,2787,2.1,2.5,3.5,5.1,True
899,899,0.9,3.1,3.9,5.1,True
283,283,0.5,3.5,3.1,5.1,True
300,300,0.5,3.7,2.9,5.1,True
591,591,0.7,3.3,3.5,5.1,True
2226,2226,1.7,3.5,2.9,5.1,True
916,916,0.9,3.3,3.7,5.1,True
933,933,0.9,3.5,3.5,5.1,True
2209,2209,1.7,3.3,3.1,5.1,True
317,317,0.5,3.9,2.7,5.1,True
950,950,0.9,3.7,3.3,5.1,True
2192,2192,1.7,3.1,3.3,5.1,True
2583,2583,1.9,3.9,2.3,5.1,True
266,266,0.5,3.3,3.3,5.1,True
557,557,0.7,2.9,3.9,5.1,True
608,608,0.7,3.5,3.3,5.1,True
1852,1852,1.5,2.9,3.7,5.1,True
2549,2549,1.9,3.5,2.7,5.1,True
1614,1614,1.3,3.9,2.9,5.1,True
1529,1529,1.3,2.9,3.9,5.1,True
1886,1886,1.5,3.3,3.3,5.1,True
2889,2889,2.1,3.7,2.3,5.1,True
1937,1937,1.5,3.9,2.7,5.1,True
1835,1835,1.5,2.7,3.9,5.1,True
1597,1597,1.3,3.7,3.1,5.1,True
1240,1240,1.1,3.3,3.7,5.1,True
1291,1291,1.1,3.9,3.1,5.1,True
1920,1920,1.5,3.7,2.9,5.1,True
1563,1563,1.3,3.3,3.5,5.1,True
1274,1274,1.1,3.7,3.3,5.1,True
2906,2906,2.1,3.9,2.1,5.1,True
1903,1903,1.5,3.5,3.1,5.1,True
1257,1257,1.1,3.5,3.5,5.1,True
1869,1869,1.5,3.1,3.5,5.1,True
1580,1580,1.3,3.5,3.3,5.1,True
1546,1546,1.3,3.1,3.7,5.1000000000000005,True
2158,2158,1.7,2.7,3.7,5.1000000000000005,True
574,574,0.7,3.1,3.7,5.1000000000000005,True
2243,2243,1.7,3.7,2.7,5.1000000000000005,True
3230,3230,2.3,3.9,2.1,5.299999999999999,True
284,284,0.5,3.5,3.3,5.3,True
1581,1581,1.3,3.5,3.5,5.3,True
1598,1598,1.3,3.7,3.3,5.3,True
2822,2822,2.1,2.9,3.3,5.3,True
3077,3077,2.3,2.1,3.9,5.3,True
2771,2771,2.1,2.3,3.9,5.3,True
1241,1241,1.1,3.3,3.9,5.3,True
1904,1904,1.5,3.5,3.3,5.3,True
592,592,0.7,3.3,3.7,5.3,True
917,917,0.9,3.3,3.9,5.3,True
318,318,0.5,3.9,2.9,5.3,True
2584,2584,1.9,3.9,2.5,5.3,True
1887,1887,1.5,3.3,3.5,5.3,True
2465,2465,1.9,2.5,3.9,5.3,True
2499,2499,1.9,2.9,3.5,5.3,True
2516,2516,1.9,3.1,3.3,5.3,True
609,609,0.7,3.5,3.5,5.3,True
2533,2533,1.9,3.3,3.1,5.3,True
1853,1853,1.5,2.9,3.9,5.3,True
2550,2550,1.9,3.5,2.9,5.3,True
626,626,0.7,3.7,3.3,5.3,True
2261,2261,1.7,3.9,2.7,5.3,True
2907,2907,2.1,3.9,2.3,5.3,True
267,267,0.5,3.3,3.5,5.3,True
233,233,0.5,2.9,3.9,5.3,True
2856,2856,2.1,3.3,2.9,5.3,True
1292,1292,1.1,3.9,3.3,5.3,True
1938,1938,1.5,3.9,2.9,5.3,True
2193,2193,1.7,3.1,3.5,5.3,True
1564,1564,1.3,3.3,3.7,5.3,True
2176,2176,1.7,2.9,3.7,5.3,True
2210,2210,1.7,3.3,3.3,5.3,True
968,968,0.9,3.9,3.3,5.3,True
301,301,0.5,3.7,3.1,5.300000000000002,True
2482,2482,1.9,2.7,3.7,5.300000000000002,True
575,575,0.7,3.1,3.9,5.300000000000002,True
250,250,0.5,3.1,3.7,5.300000000000002,True
2890,2890,2.1,3.7,2.5,5.300000000000002,True
2567,2567,1.9,3.7,2.7,5.300000000000002,True
2839,2839,2.1,3.1,3.1,5.300000000000002,True
2159,2159,1.7,2.7,3.9,5.300000000000002,True
643,643,0.7,3.9,3.1,5.300000000000002,True
2788,2788,2.1,2.5,3.7,5.300000000000002,True
1615,1615,1.3,3.9,3.1,5.300000000000002,True
934,934,0.9,3.5,3.7,5.300000000000002,True
1275,1275,1.1,3.7,3.5,5.300000000000002,True
1258,1258,1.1,3.5,3.7,5.300000000000002,True
2805,2805,2.1,2.7,3.5,5.300000000000002,True
2873,2873,2.1,3.5,2.7,5.300000000000002,True
1921,1921,1.5,3.7,3.1,5.300000000000002,True
1547,1547,1.3,3.1,3.9,5.300000000000002,True
2227,2227,1.7,3.5,3.1,5.300000000000002,True
951,951,0.9,3.7,3.5,5.300000000000002,True
1870,1870,1.5,3.1,3.7,5.300000000000002,True
2244,2244,1.7,3.7,2.9,5.300000000000002,True
3231,3231,2.3,3.9,2.3,5.499999999999999,True
1259,1259,1.1,3.5,3.9,5.5,True
2568,2568,1.9,3.7,2.9,5.5,True
3214,3214,2.3,3.7,2.5,5.5,True
1616,1616,1.3,3.9,3.3,5.5,True
644,644,0.7,3.9,3.3,5.5,True
1888,1888,1.5,3.3,3.7,5.5,True
2874,2874,2.1,3.5,2.9,5.5,True
2534,2534,1.9,3.3,3.3,5.5,True
2551,2551,1.9,3.5,3.1,5.5,True
610,610,0.7,3.5,3.7,5.5,True
2483,2483,1.9,2.7,3.9,5.5,True
1293,1293,1.1,3.9,3.5,5.5,True
1276,1276,1.1,3.7,3.7,5.5,True
2500,2500,1.9,2.9,3.7,5.5,True
1871,1871,1.5,3.1,3.9,5.5,True
627,627,0.7,3.7,3.5,5.5,True
2517,2517,1.9,3.1,3.5,5.5,True
251,251,0.5,3.1,3.9,5.5,True
2823,2823,2.1,2.9,3.5,5.5,True
2789,2789,2.1,2.5,3.9,5.5,True
2585,2585,1.9,3.9,2.7,5.5,True
1565,1565,1.3,3.3,3.9,5.5,True
2211,2211,1.7,3.3,3.5,5.5,True
2908,2908,2.1,3.9,2.5,5.5,True
2228,2228,1.7,3.5,3.3,5.5,True
935,935,0.9,3.5,3.9,5.5,True
2806,2806,2.1,2.7,3.7,5.5,True
1922,1922,1.5,3.7,3.3,5.5,True
952,952,0.9,3.7,3.7,5.5,True
2840,2840,2.1,3.1,3.3,5.5,True
2245,2245,1.7,3.7,3.1,5.5,True
2194,2194,1.7,3.1,3.7,5.5,True
1582,1582,1.3,3.5,3.7,5.5,True
285,285,0.5,3.5,3.5,5.5,True
3095,3095,2.3,2.3,3.9,5.5,True
593,593,0.7,3.3,3.9,5.5,True
2857,2857,2.1,3.3,3.1,5.5,True
268,268,0.5,3.3,3.7,5.5,True
319,319,0.5,3.9,3.1,5.5,True
969,969,0.9,3.9,3.5,5.5,True
2891,2891,2.1,3.7,2.7,5.5,True
302,302,0.5,3.7,3.3,5.5,True
1939,1939,1.5,3.9,3.1,5.5,True
1599,1599,1.3,3.7,3.5,5.5,True
2177,2177,1.7,2.9,3.9,5.5,True
1905,1905,1.5,3.5,3.5,5.5,True
2262,2262,1.7,3.9,2.9,5.5,True
3112,3112,2.3,2.5,3.7,5.5,True
3232,3232,2.3,3.9,2.5,5.699999999999998,True
3181,3181,2.3,3.3,3.1,5.699999999999998,True
3113,3113,2.3,2.5,3.9,5.699999999999998,True
2858,2858,2.1,3.3,3.3,5.699999999999998,True
3198,3198,2.3,3.5,2.9,5.699999999999998,True
611,611,0.7,3.5,3.9,5.699999999999998,True
2586,2586,1.9,3.9,2.9,5.699999999999998,True
2552,2552,1.9,3.5,3.3,5.699999999999998,True
269,269,0.5,3.3,3.9,5.699999999999998,True
320,320,0.5,3.9,3.3,5.699999999999998,True
1940,1940,1.5,3.9,3.3,5.699999999999998,True
2263,2263,1.7,3.9,3.1,5.699999999999998,True
1889,1889,1.5,3.3,3.9,5.699999999999998,True
2501,2501,1.9,2.9,3.9,5.699999999999998,True
1583,1583,1.3,3.5,3.9,5.699999999999998,True
2195,2195,1.7,3.1,3.9,5.699999999999998,True
2535,2535,1.9,3.3,3.5,5.699999999999998,True
